Domain,Base Domain,censys-snapshot,rdns-snapshot,dap,eot2016,parents
sdc.america.gov,america.gov,False,False,False,True,False
sdc.fafsa.ed.gov,ed.gov,False,False,False,True,False
sdc.fiscal.treasury.gov,treasury.gov,True,False,False,True,False
sdc.gsa.gov,gsa.gov,False,False,False,True,False
sdc.max.gov,max.gov,False,True,False,False,False
sdc.nssc.nasa.gov,nasa.gov,False,False,False,True,False
sdc.ojp.usdoj.gov,usdoj.gov,False,False,False,True,False
sdc.pin.ed.gov,ed.gov,False,False,False,True,False
sdc.qai.irs.gov,irs.gov,False,False,False,True,False
sdc.usembassy.gov,usembassy.gov,True,False,False,True,False
sdc1.senate.gov,senate.gov,True,True,False,True,False
sdc2.ahrq.gov,ahrq.gov,False,False,False,True,False
sdc3.ahrq.gov,ahrq.gov,True,True,False,True,False
sdcc.bnl.gov,bnl.gov,True,False,False,False,False
sdcd.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
sdcsi1.llnl.gov,llnl.gov,False,False,False,True,False
sdct-ntsrv2.ncsl.nist.gov,nist.gov,False,False,False,True,False
sdct-sunsrv1.ncsl.nist.gov,nist.gov,False,False,False,True,False
sdct.itl.nist.gov,nist.gov,False,False,False,True,False
sdd.uscourts.gov,uscourts.gov,True,False,False,True,False
sde.ras.cjis.gov,cjis.gov,True,True,False,False,False
sdev.radims.usbr.gov,usbr.gov,False,False,True,False,False
sdev.watersmart.usbr.gov,usbr.gov,False,False,False,True,False
sdf.ndbc.noaa.gov,noaa.gov,False,True,False,True,False
sdflood.cr.usgs.gov,usgs.gov,False,False,False,True,False
sdfm10.fnal.gov,fnal.gov,False,False,False,True,False
sdfm13.fnal.gov,fnal.gov,False,False,False,True,False
sdfpc4.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
sdfsg1.fnal.gov,fnal.gov,False,False,False,True,False
sdfsms.tc.faa.gov,faa.gov,False,False,False,True,False
sdg-staging.data.gov,data.gov,False,False,False,True,False
sdg.data.gov,data.gov,True,False,True,False,False
sdg.emsl.pnl.gov,pnl.gov,False,False,False,True,False
sdg.pnl.gov,pnl.gov,False,False,False,True,False
sdhb.nichd.nih.gov,nih.gov,True,False,False,True,False
sdilvpn.jsc.nasa.gov,nasa.gov,True,False,False,False,False
sdis.medicaid.gov,medicaid.gov,True,False,False,True,False
sdisasterlit.nlm.nih.gov,nih.gov,True,True,False,False,False
sdl.msfc.nasa.gov,nasa.gov,False,False,False,True,False
sdl.nsls.bnl.gov,bnl.gov,False,False,False,True,False
sdm.lbl.gov,lbl.gov,False,False,False,True,False
sdmcenter.lbl.gov,lbl.gov,False,False,False,True,False
sdmdataaccess.nrcs.usda.gov,usda.gov,True,False,False,True,False
sdmdataaccess.sc.egov.usda.gov,usda.gov,True,False,False,True,False
sdmdataaccess.test.sc.egov.usda.gov,usda.gov,False,False,False,True,False
sdminutes.cit.nih.gov,nih.gov,False,False,False,True,False
sdmreportmanager.sc.egov.usda.gov,usda.gov,True,False,False,False,False
sdms.ak.blm.gov,blm.gov,True,True,False,True,False
sdms.cr.usgs.gov,usgs.gov,True,False,False,True,False
sdmws.nrcs.usda.gov,usda.gov,False,False,False,True,False
sdmz-perfsonar-10g.boulder.noaa.gov,noaa.gov,False,True,False,False,False
sdmz-perfsonar-40g.boulder.noaa.gov,noaa.gov,True,True,False,False,False
sdn.sandia.gov,sandia.gov,False,True,False,False,False
sdnsearch.ofac.treas.gov,treas.gov,True,False,False,True,False
sdnsearchfuzzyuat.ofac.treas.gov,treas.gov,False,True,False,False,False
sdnsearchprod.ofac.treas.gov,treas.gov,False,True,False,False,False
sdnsearchtest.ofac.treas.gov,treas.gov,False,True,False,True,False
sdnsearchuat.ofac.treas.gov,treas.gov,True,False,False,False,False
sdny.uscourts.gov,uscourts.gov,False,False,False,True,False
sdo-xmpp-cms-e1.uc.uscourts.gov,uscourts.gov,False,True,False,False,False
sdo.gsfc.nasa.gov,nasa.gov,True,False,True,True,False
sdo.larc.nasa.gov,nasa.gov,False,False,False,True,False
sdo1.nascom.nasa.gov,nasa.gov,False,False,False,True,False
sdo2.nascom.nasa.gov,nasa.gov,True,True,False,False,False
sdo3.nascom.nasa.gov,nasa.gov,True,True,False,False,False
sdo4.nascom.nasa.gov,nasa.gov,True,True,False,False,False
sdo5.nascom.nasa.gov,nasa.gov,True,True,False,False,False
sdo6.nascom.nasa.gov,nasa.gov,True,True,False,False,False
sdoepo.gsfc.nasa.gov,nasa.gov,True,False,False,True,False
sdomis.gsfc.nasa.gov,nasa.gov,True,True,False,False,False
sdopubs.gsfc.nasa.gov,nasa.gov,True,False,False,True,False
sdp-v.services.cdc.gov,cdc.gov,True,True,False,False,False
sdp.cit.nih.gov,nih.gov,False,False,False,True,False
sdp.nih.gov,nih.gov,False,False,False,True,False
sdp.uscourts.gov,uscourts.gov,False,False,False,True,False
sdr2.nlm.nih.gov,nih.gov,True,False,False,True,False
sdrp.geo.census.gov,census.gov,False,False,False,True,False
sdrrm.nichd.nih.gov,nih.gov,False,False,False,True,False
sds.erma.noaa.gov,noaa.gov,False,False,False,True,False
sds586.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
sdsg.fnal.gov,fnal.gov,False,False,False,True,False
sdsio-extranet.jpl.nasa.gov,nasa.gov,True,True,False,False,False
sdsld.nlm.nih.gov,nih.gov,True,True,True,False,False
sdso1.sd.nrcs.usda.gov,usda.gov,False,False,False,True,False
sdsops.arm.gov,arm.gov,False,False,False,True,False
sdss.fnal.gov,fnal.gov,False,False,False,True,False
sdss3.lbl.gov,lbl.gov,False,False,False,True,False
sdss3data.lbl.gov,lbl.gov,False,False,False,True,False
sdssdata.fnal.gov,fnal.gov,False,False,False,True,False
sdssdp25.fnal.gov,fnal.gov,False,False,False,True,False
sdssdp47.fnal.gov,fnal.gov,False,False,False,True,False
sdssdp50.fnal.gov,fnal.gov,False,False,False,True,False
sdssdp6.fnal.gov,fnal.gov,False,False,False,True,False
sdssdp62.fnal.gov,fnal.gov,False,False,False,True,False
sdssdp7.fnal.gov,fnal.gov,False,False,False,True,False
sdssw1.fnal.gov,fnal.gov,False,False,False,True,False
sdssw3.fnal.gov,fnal.gov,False,False,False,True,False
sdtf.arc.nasa.gov,nasa.gov,False,False,False,True,False
sdti.ed.gov,ed.gov,False,False,False,True,False
sdtmut.fincen.treas.gov,treas.gov,True,True,False,True,False
sdtmut1.fincen.treas.gov,treas.gov,True,True,False,True,False
sdts.er.usgs.gov,usgs.gov,False,False,False,True,False
sdtss10.fltops.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sdtss10.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sdv-coop.max.gov,max.gov,True,False,False,False,False
sdv.devl.max.gov,max.gov,True,False,False,False,False
sdv.max.gov,max.gov,True,True,False,False,False
sdv.stage.max.gov,max.gov,True,False,False,False,False
sdv.test.max.gov,max.gov,True,False,False,False,False
sdv2.max.gov,max.gov,True,False,False,False,False
sdvets.agl.faa.gov,faa.gov,False,False,False,True,False
sdwg.cap.gov,cap.gov,False,False,False,True,False
sdwisr8.epa.gov,epa.gov,True,False,False,True,False
sdwistest1.epa.gov,epa.gov,True,False,False,False,False
sdwistest2.epa.gov,epa.gov,True,False,False,False,False
sdwistest3.epa.gov,epa.gov,True,False,False,False,False
sdwistest4.epa.gov,epa.gov,True,False,False,False,False
sdwww.grc.nasa.gov,nasa.gov,False,False,False,True,False
sdwww.lerc.nasa.gov,nasa.gov,False,False,False,True,False
se-iss.tc.faa.gov,faa.gov,False,False,False,True,False
se-pc5.larc.nasa.gov,nasa.gov,False,False,False,True,False
se-pc7.larc.nasa.gov,nasa.gov,False,False,False,True,False
se-sun2.larc.nasa.gov,nasa.gov,False,False,False,True,False
se.ecit.anl.gov,anl.gov,True,True,False,False,False
se.edit.usembassy.gov,usembassy.gov,False,False,True,True,False
se.nrcs.usda.gov,usda.gov,False,False,False,True,False
se.onco.noaa.gov,noaa.gov,False,False,False,True,False
se.usembassy.gov,usembassy.gov,False,False,True,True,False
sea-www.jpl.nasa.gov,nasa.gov,False,False,False,True,False
seaafss.jccbi.gov,jccbi.gov,False,False,False,True,False
seab.doe.gov,doe.gov,False,False,False,True,False
seab.energy.gov,energy.gov,True,False,False,True,False
seabass-da.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
seabass.gsfc.nasa.gov,nasa.gov,True,False,False,True,False
seabirds.usgs.gov,usgs.gov,False,False,False,True,False
seablade.jpl.nasa.gov,nasa.gov,False,False,False,True,False
seaboard.ndbc.noaa.gov,noaa.gov,False,True,False,True,False
seaborg.lanl.gov,lanl.gov,False,False,False,True,False
seaborg.llnl.gov,llnl.gov,False,False,False,True,False
seacd.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
seadas.gsfc.nasa.gov,nasa.gov,True,False,True,True,False
seaeagle.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
seaex1.foh.dhhs.gov,dhhs.gov,False,False,False,True,False
seafloor.jpl.nasa.gov,nasa.gov,False,False,False,True,False
seafood.nmfs.noaa.gov,noaa.gov,False,False,True,True,False
seafoodinspection.nmfs.noaa.gov,noaa.gov,True,True,True,True,False
seafox.jpl.nasa.gov,nasa.gov,False,False,False,True,False
seagal.lanl.gov,lanl.gov,False,False,False,True,False
seagrant.nims.noaa.gov,noaa.gov,False,False,False,True,False
seagrant.noaa.gov,noaa.gov,True,False,False,True,False
seagrant.oarhq.noaa.gov,noaa.gov,False,False,False,True,False
seagull.epa.gov,epa.gov,True,True,False,False,False
seahorse.nhc.noaa.gov,noaa.gov,True,False,False,True,False
seahorse.nmfs.noaa.gov,noaa.gov,False,False,False,True,False
seahorse2.nmfs.noaa.gov,noaa.gov,False,False,False,True,False
seahorse3.nhc.noaa.gov,noaa.gov,False,True,False,True,False
seaice.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
seal.nascom.nasa.gov,nasa.gov,True,True,False,True,False
seal6.ihs.gov,ihs.gov,False,False,False,True,False
sealedsource.anl.gov,anl.gov,True,True,False,False,False
sealevel-lit.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sealevel-nexus-new.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sealevel-nexus-sit.jpl.nasa.gov,nasa.gov,False,True,False,True,False
sealevel-nexus.jpl.nasa.gov,nasa.gov,True,True,False,False,False
sealevel.earthdata.nasa.gov,nasa.gov,True,False,False,False,False
sealevel.jpl.nasa.gov,nasa.gov,False,False,True,True,False
sealevel.nasa.gov,nasa.gov,True,True,True,True,False
sealevel.sit.earthdata.nasa.gov,nasa.gov,True,True,True,True,False
sealevel.uat.earthdata.nasa.gov,nasa.gov,True,True,True,True,False
sealevel2.jpl.nasa.gov,nasa.gov,False,False,False,True,False
sealocaleye.nmfs.noaa.gov,noaa.gov,False,True,False,False,False
seam.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
seamail.nos.noaa.gov,noaa.gov,False,False,False,True,False
seamless.usgs.gov,usgs.gov,False,False,False,True,False
seamlessrnc.nauticalcharts.noaa.gov,noaa.gov,True,False,False,True,False
seamlesstransition.va.gov,va.gov,False,False,False,True,False
seamonsters.noaa.gov,noaa.gov,True,False,False,True,False
sean.glba.nps.gov,nps.gov,False,False,False,True,False
seanmaloney.house.gov,house.gov,False,False,False,True,False
seaportal.dol-esa.gov,dol-esa.gov,True,False,False,False,False
seaquest-docdb.fnal.gov,fnal.gov,False,False,False,True,False
searat.jpl.nasa.gov,nasa.gov,False,False,False,True,False
search-intel.aj.intelink.gov,intelink.gov,False,True,False,False,False
search-intranet.hhs.gov,hhs.gov,False,False,False,True,False
search-new.us-cert.gov,us-cert.gov,False,False,False,True,False
search-prerelease1.usa.gov,usa.gov,True,False,False,False,False
search-prerelease2.usa.gov,usa.gov,True,False,False,False,False
search-prerelease3.usa.gov,usa.gov,True,False,False,False,False
search-prerelease4.usa.gov,usa.gov,True,False,False,False,False
search-test.aj.intelink.gov,intelink.gov,False,True,False,False,False
search-test.intelink.gov,intelink.gov,True,False,False,False,False
search-vm.nal.usda.gov,usda.gov,False,False,False,True,False
search.access.gpo.gov,gpo.gov,False,False,False,True,False
search.ada.gov,ada.gov,True,False,True,True,False
search.adr.gov,adr.gov,True,False,True,True,False
search.ahrq.gov,ahrq.gov,True,False,False,True,False
search.aids.gov,aids.gov,False,False,False,True,False
search.aj.intelink.gov,intelink.gov,False,True,False,False,False
search.alertaenlinea.gov,alertaenlinea.gov,False,False,False,True,False
search.almb.uscourts.gov,uscourts.gov,False,False,False,True,False
search.ams.usda.gov,usda.gov,True,False,False,True,False
search.arc.nasa.gov,nasa.gov,False,False,False,True,False
search.archives.gov,archives.gov,True,False,True,True,False
search.ars.usda.gov,usda.gov,False,False,False,True,False
search.ba.ssa.gov,ssa.gov,False,False,False,True,False
search.bea.gov,bea.gov,True,False,True,True,False
search.betobaccofree.hhs.gov,hhs.gov,True,False,True,True,False
search.bioethics.gov,bioethics.gov,False,False,False,True,False
search.bls.gov,bls.gov,False,False,False,True,False
search.bnl.gov,bnl.gov,False,False,False,True,False
search.bpa.gov,bpa.gov,False,True,False,True,False
search.bts.gov,bts.gov,False,False,False,True,False
search.business.gov,business.gov,False,False,False,True,False
search.buyusa.gov,buyusa.gov,True,False,True,False,False
search.cadc.uscourts.gov,uscourts.gov,False,False,False,True,False
search.cbp.gov,cbp.gov,False,False,False,True,False
search.cdc.gov,cdc.gov,True,False,True,True,False
search.census.gov,census.gov,True,False,True,True,False
search.cfo.gov,cfo.gov,True,False,True,True,False
search.chcoc.opm.gov,opm.gov,False,False,False,True,False
search.cio.gov,cio.gov,False,False,False,True,False
search.cit.nih.gov,nih.gov,False,False,False,True,False
search.cit.uscourts.gov,uscourts.gov,True,False,False,True,False
search.citizencorps.gov,citizencorps.gov,False,False,False,True,False
search.cloud.cio.gov,cio.gov,False,False,False,True,False
search.cms.gov,cms.gov,True,False,True,False,False
search.cms.hhs.gov,hhs.gov,False,False,False,True,False
search.collegedrinkingprevention.gov,collegedrinkingprevention.gov,False,False,False,True,False
search.commerce.gov,commerce.gov,True,False,True,True,False
search.consumerfinance.gov,consumerfinance.gov,True,False,True,True,False
search.copyright.gov,copyright.gov,True,False,True,True,False
search.corals.noaa.gov,noaa.gov,False,False,False,True,False
search.cpsc.gov,cpsc.gov,True,False,False,True,False
search.csc.noaa.gov,noaa.gov,False,False,False,True,False
search.dcp.psc.gov,psc.gov,False,False,False,True,False
search.dea.gov,dea.gov,True,False,True,True,False
search.deadiversion.usdoj.gov,usdoj.gov,True,True,False,True,False
search.defense.gov,defense.gov,True,False,True,True,False
search.dhs.gov,dhs.gov,True,False,True,True,False
search.digitalgov.gov,digitalgov.gov,True,False,False,True,False
search.dis.anl.gov,anl.gov,False,False,False,True,False
search.doc.gov,doc.gov,False,False,False,True,False
search.doe.gov,doe.gov,False,False,False,True,False
search.doi.gov,doi.gov,True,False,True,False,False
search.dol.gov,dol.gov,False,True,False,True,False
search.earthdata.nasa.gov,nasa.gov,True,False,False,True,False
search.ed.gov,ed.gov,False,False,False,True,False
search.eda.gov,eda.gov,True,False,True,False,False
search.em.doe.gov,doe.gov,False,False,False,True,False
search.energystar.gov,energystar.gov,False,False,False,True,False
search.epa.gov,epa.gov,False,False,True,True,False
search.er.usgs.gov,usgs.gov,False,False,False,True,False
search.ers.usda.gov,usda.gov,True,False,True,False,False
search.esa.gov,esa.gov,True,False,True,False,False
search.exim.gov,exim.gov,False,False,False,True,False
search.export.gov,export.gov,True,False,True,True,False
search.fara.gov,fara.gov,True,False,False,False,False
search.fbi.gov,fbi.gov,False,False,False,True,False
search.fcc.gov,fcc.gov,False,False,False,True,False
search.fdic.gov,fdic.gov,True,True,False,True,False
search.fe.doe.gov,doe.gov,False,False,False,True,False
search.fec.gov,fec.gov,False,True,False,True,False
search.federalreserve.gov,federalreserve.gov,False,False,False,True,False
search.fema.gov,fema.gov,False,False,False,True,False
search.ferc.gov,ferc.gov,False,False,False,True,False
search.ffiec.gov,ffiec.gov,False,False,False,True,False
search.fgdc.gov,fgdc.gov,False,False,False,True,False
search.fhwa.dot.gov,dot.gov,False,False,False,True,False
search.fitness.gov,fitness.gov,True,False,False,True,False
search.flu.gov,flu.gov,False,False,False,True,False
search.foia.gov,foia.gov,True,False,True,True,False
search.foodsafety.gov,foodsafety.gov,True,False,True,True,False
search.forfeiture.gov,forfeiture.gov,False,True,True,False,False
search.fossil.energy.gov,energy.gov,False,False,False,True,False
search.frtib.gov,frtib.gov,True,False,True,True,False
search.fss.gsa.gov,gsa.gov,False,False,False,True,False
search.ftc.gov,ftc.gov,False,False,False,True,False
search.fws.gov,fws.gov,False,False,False,True,False
search.girlshealth.gov,girlshealth.gov,True,False,True,False,False
search.globalhealth.gov,globalhealth.gov,True,False,False,True,False
search.google.cit.nih.gov,nih.gov,False,False,False,True,False
search.google.dot.gov,dot.gov,False,False,False,True,False
search.grants.nih.gov,nih.gov,False,False,False,True,False
search.grc.nasa.gov,nasa.gov,False,False,False,True,False
search.gsa.gov,gsa.gov,True,False,True,True,False
search.gsaauctions.gov,gsaauctions.gov,False,False,False,True,False
search.healthcare.gov,healthcare.gov,False,False,False,True,False
search.healthfinder.gov,healthfinder.gov,False,False,False,True,False
search.hec.nasa.gov,nasa.gov,True,False,False,True,False
search.hhs.gov,hhs.gov,True,False,True,True,False
search.house.gov,house.gov,False,False,False,True,False
search.howto.gov,howto.gov,False,False,False,True,False
search.hrsa.gov,hrsa.gov,True,False,True,True,False
search.hud.gov,hud.gov,False,False,False,True,False
search.imls.gov,imls.gov,True,False,True,False,False
search.indianaffairs.gov,indianaffairs.gov,True,False,True,False,False
search.info.nih.gov,nih.gov,False,False,False,True,False
search.info.usaid.gov,usaid.gov,False,False,False,True,False
search.insurekidsnow.gov,insurekidsnow.gov,False,False,False,True,False
