Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error
fireinstitute.gov,fireinstitute.gov,http://fireinstitute.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
fireleadership.gov,fireleadership.gov,https://fireleadership.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
firenet.gov,firenet.gov,http://www.firenet.gov,True,True,https://sites.google.com/a/firenet.gov/www/,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
firescience.gov,firescience.gov,https://www.firescience.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=63072000; includeSubdomains,63072000,False,False,False,False,False,True,True,True,False
firstfreedom.gov,firstfreedom.gov,http://firstfreedom.gov,True,True,https://www.justice.gov/crt/combating-religious-discrimination-and-protecting-religious-freedom-12,True,False,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
firstgov.gov,firstgov.gov,http://firstgov.gov,True,True,https://www.usa.gov/,True,False,False,False,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,False,True,False
firstnet.gov,firstnet.gov,https://firstnet.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
firstresponder.gov,firstresponder.gov,http://firstresponder.gov,True,True,https://www.dhs.gov/science-and-technology/first-responders,False,False,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
firstrespondertraining.gov,firstrespondertraining.gov,https://www.firstrespondertraining.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
fishwatch.gov,fishwatch.gov,http://www.fishwatch.gov,True,False,,False,False,False,False,True,False,False,False,False,,,False,False,False,False,False,True,False,False,False
fitness.gov,fitness.gov,https://www.fitness.gov,True,True,https://www.hhs.gov/fitness/index.html,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,False,False,True,True,True,False
fjc.gov,fjc.gov,https://www.fjc.gov,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
fleta.gov,fleta.gov,https://www.fleta.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536001; includeSubDomains,31536001,False,False,False,False,False,True,True,True,False
fletc.gov,fletc.gov,https://www.fletc.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536001; includeSubDomains,31536001,False,False,False,False,False,True,True,True,False
flightschoolcandidates.gov,flightschoolcandidates.gov,https://flightschoolcandidates.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,False,True,True,True,False
floodsmart.gov,floodsmart.gov,http://www.floodsmart.gov,True,True,https://www.fema.gov/national-flood-insurance-program,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
flra.gov,flra.gov,https://www.flra.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=15768000; includeSubDomains; preload,15768000,True,True,False,False,False,True,True,False,False
flu.gov,flu.gov,http://www.flu.gov,True,True,https://www.cdc.gov/flu/,True,False,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
fmc.gov,fmc.gov,https://www.fmc.gov,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
fmcs.gov,fmcs.gov,https://fmcs.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,False,False,True,True,True,False
fmi.gov,fmi.gov,https://fmi.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,False,False,True,True,True,False
fmshrc.gov,fmshrc.gov,http://fmshrc.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
fnal.gov,fnal.gov,http://fnal.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
foia.gov,foia.gov,https://www.foia.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
foodsafety.gov,foodsafety.gov,https://www.foodsafety.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,False,False,True,True,True,False
foodsafetyjobs.gov,foodsafetyjobs.gov,https://foodsafetyjobs.gov,True,True,https://www.fsis.usda.gov/wps/portal/fsis/topics/careers,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,False,False,True,True,True,False
fordlibrarymuseum.gov,fordlibrarymuseum.gov,http://www.fordlibrarymuseum.gov,True,False,,True,False,False,False,False,False,False,False,False,,,True,True,False,False,False,True,False,False,False
foreignassistance.gov,foreignassistance.gov,https://foreignassistance.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
forestsandrangelands.gov,forestsandrangelands.gov,https://forestsandrangelands.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
forfeiture.gov,forfeiture.gov,https://www.forfeiture.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
forms.gov,forms.gov,http://forms.gov,True,True,https://www.usa.gov/federal-agencies/a,True,False,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False
fpc.gov,fpc.gov,https://www.fpc.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
fpds.gov,fpds.gov,https://fpds.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
fpi.gov,fpi.gov,http://fpi.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
fpisc.gov,fpisc.gov,http://fpisc.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
fpki-lab.gov,fpki-lab.gov,http://fpki-lab.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
fpki.gov,fpki.gov,http://fpki.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
frb.fed.us,frb.fed.us,http://frb.fed.us,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
frb.gov,frb.gov,http://frb.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
frc.gov,frc.gov,http://frc.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
freshempire.gov,freshempire.gov,https://freshempire.gov,True,True,https://freshempire.betobaccofree.hhs.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,False,False,True,True,True,False
frpg.gov,frpg.gov,https://www.frpg.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
frpp-pa.gov,frpp-pa.gov,http://frpp-pa.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
frs.gov,frs.gov,http://frs.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
frtib.gov,frtib.gov,https://www.frtib.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False
frtibtest.gov,frtibtest.gov,http://frtibtest.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
frtr.gov,frtr.gov,https://frtr.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
fruitsandveggiesmatter.gov,fruitsandveggiesmatter.gov,http://www.fruitsandveggiesmatter.gov,True,True,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
fs.fed.us,fs.fed.us,https://www.fs.fed.us,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
fsafeds.gov,fsafeds.gov,http://fsafeds.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
fsapubs.gov,fsapubs.gov,http://fsapubs.gov,True,True,https://financialaidtoolkit.ed.gov/tk/outreach/order-publications.jsp,False,False,False,True,True,False,False,False,False,,,False,False,False,False,False,True,True,False,False
fsd.gov,fsd.gov,https://fsd.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False,True,True,True,False
fsgb.gov,fsgb.gov,https://fsgb.gov,True,False,,False,True,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
fsoc.gov,fsoc.gov,http://www.fsoc.gov,True,True,https://www.treasury.gov/initiatives/fsoc/Pages/home.aspx,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
fsrs.gov,fsrs.gov,https://fsrs.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,False,True,True,True,False
ftc.gov,ftc.gov,https://www.ftc.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False
ftccomplaintassistant.gov,ftccomplaintassistant.gov,https://ftccomplaintassistant.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
ftcefile.gov,ftcefile.gov,https://ftcefile.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
fttesttwai.gov,fttesttwai.gov,http://fttesttwai.gov,True,False,,False,False,False,True,True,True,False,False,False,,,False,False,False,False,False,False,False,False,False
fueleconomy.gov,fueleconomy.gov,http://fueleconomy.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
fvap.gov,fvap.gov,https://www.fvap.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
fws.gov,fws.gov,https://www.fws.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True,False
g5.gov,g5.gov,https://www.g5.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False
gao.gov,gao.gov,http://www.gao.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
gaonet.gov,gaonet.gov,http://gaonet.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
gcdamp.gov,gcdamp.gov,http://gcdamp.gov,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
gcmrc.gov,gcmrc.gov,https://www.gcmrc.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
